submission_id,question,response1,sentence_left,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,trials,correct2,pic_spec,understand,text,condition,sentence,age,response,comments,ref_spec,picture1,response3,education,target_size,name,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,correct,adj_cond,trial_name
577,What do you think your friend meant?,NA,It is small relative to other,images/flower-parade-dandelion.png,13,NA,NA,NA,no,2,flowers,jennifer,NA,NA,1,yes,"You and your friend see another  dandelion (not pictured), and your friend says: <br/><b>That's a small flower.</b>",prenominal,NA,26,flowers,NA,0,NA,NA,some_college,small,NA,English,female,NA,NA,You and your friend see the following:,1,1571236194150,NA,NA,2,NA,NA,NA,congr,custom_main_text2
577,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-basic2.png,13,NA,NA,NA,no,2,dogs2,jennifer,NA,NA,0,yes,"You and your friend see another  great dane (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,26,dogs,NA,2,NA,NA,some_college,big,NA,English,female,NA,NA,You and your friend see the following:,2,1571236194150,NA,NA,2,NA,NA,NA,basic,custom_main_text2
577,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-goldfish.png,13,NA,NA,NA,no,2,fish,jennifer,NA,NA,1,yes,"You and your friend see another  goldfish (not pictured), and your friend says: <br/><b>That's a small fish.</b>",prenominal,NA,26,fish,NA,0,NA,NA,some_college,small,NA,English,female,NA,NA,You and your friend see the following:,3,1571236194150,NA,NA,2,NA,NA,NA,congr,custom_main_text2
573,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,no,2,NA,barbara,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",27,buildings,NA,NA,NA,NA,some_college,NA,comp_class_warmup,english,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1571236033535,1,NA,1,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
573,NA,carnation,NA,NA,13,warmup/sunflower.png,dandelion,This is a,no,2,flowers,barbara,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,27,NA,NA,NA,warmup/dandelion.jpg,flowers,some_college,NA,NA,english,female,NA,flowers,NA,1,1571236033535,1,This is a,1,These are both,sunflower,NA,NA,warmup1
573,NA,carnation,NA,NA,13,warmup/sunflower.png,dandelion,This is a,no,2,flowers,barbara,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,27,NA,NA,NA,warmup/dandelion.jpg,flowers,some_college,NA,NA,english,female,NA,flowers,NA,1,1571236033535,2,This is a,1,These are both,sunflower,NA,NA,warmup1
573,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,no,2,flowers,barbara,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,27,NA,NA,NA,warmup/dandelion.jpg,flowers,some_college,NA,NA,english,female,NA,flowers,NA,1,1571236033535,3,This is a,1,These are both,sunflower,NA,NA,warmup1
573,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,no,2,dogs,barbara,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,27,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,NA,english,female,NA,dogs,NA,2,1571236033535,1,This is a,1,These are both,doberman,NA,NA,warmup1
573,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,no,2,dogs,barbara,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,27,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,NA,english,female,NA,dogs,NA,2,1571236033535,2,This is a,1,These are both,great dane,NA,NA,warmup1
573,NA,hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,no,2,birds,barbara,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,27,NA,NA,NA,warmup/colibri.jpg,birds,some_college,NA,NA,english,female,NA,birds,NA,3,1571236033535,1,This is an,1,These are both,eagle,NA,NA,warmup1
573,What do you think your friend meant?,NA,It is big relative to other,images/bird-parade-basic.png,13,NA,NA,NA,no,2,birds,barbara,NA,NA,0,yes,"You and your friend see another  eagle (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,27,eagles,NA,2,NA,NA,some_college,big,NA,english,female,NA,NA,You and your friend see the following:,1,1571236033535,NA,NA,1,NA,NA,NA,basic,custom_main_text1
573,What do you think your friend meant?,NA,It is small relative to other,images/dog-parade-pug.png,13,NA,NA,NA,no,2,dogs2,barbara,NA,NA,1,yes,"You and your friend see another  pug (not pictured), and your friend says: <br/><b>That's a small dog.</b>",prenominal,NA,27,dogs,NA,0,NA,NA,some_college,small,NA,english,female,NA,NA,You and your friend see the following:,2,1571236033535,NA,NA,1,NA,NA,NA,congr,custom_main_text1
573,What do you think your friend meant?,NA,It is small relative to other,images/flower-parade-dandelion.png,13,NA,NA,NA,no,2,flowers,barbara,NA,NA,1,yes,"You and your friend see another  dandelion (not pictured), and your friend says: <br/><b>That's a small dandelion.</b>",prenominal,NA,27,dandelion,NA,1,NA,NA,some_college,small,NA,english,female,NA,NA,You and your friend see the following:,3,1571236033535,NA,NA,1,NA,NA,NA,congr,custom_main_text1
573,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,no,2,dogs,barbara,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,27,NA,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,english,female,NA,dogs,NA,1,1571236033535,1,This is a,1,These are both,doberman,NA,NA,warmup2
573,NA,marlin,NA,NA,13,warmup/goldfish.png,swordfish,This is a,no,2,fish,barbara,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,27,NA,NA,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,english,female,NA,fish,NA,2,1571236033535,1,This is a,1,These are both,goldfish,NA,NA,warmup2
573,NA,swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,no,2,fish,barbara,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,27,NA,NA,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,english,female,NA,fish,NA,2,1571236033535,2,This is a,1,These are both,goldfish,NA,NA,warmup2
573,NA,birch,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,2,trees,barbara,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,27,NA,NA,NA,warmup/sequoia.png,trees,some_college,NA,NA,english,female,NA,trees,NA,3,1571236033535,1,This is a,1,These are both,bonsai,NA,NA,warmup2
573,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,2,trees,barbara,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,27,NA,NA,NA,warmup/sequoia.png,trees,some_college,NA,NA,english,female,NA,trees,NA,3,1571236033535,2,This is a,1,These are both,bonsai,NA,NA,warmup2
573,What do you think your friend meant?,NA,It is big relative to other,images/tree-parade-redwood.png,13,NA,NA,NA,no,2,trees,barbara,NA,NA,1,yes,"You and your friend see another  redwood (not pictured), and your friend says: <br/><b>That's a big tree.</b>",prenominal,NA,27,trees,NA,0,NA,NA,some_college,big,NA,english,female,NA,NA,You and your friend see the following:,1,1571236033535,NA,NA,1,NA,NA,NA,congr,custom_main_text2
573,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-basic.png,13,NA,NA,NA,no,2,dogs1,barbara,NA,NA,0,yes,"You and your friend see another  doberman (not pictured), and your friend says: <br/><b>That's a big doberman.</b>",prenominal,NA,27,doberman,NA,1,NA,NA,some_college,big,NA,english,female,NA,NA,You and your friend see the following:,2,1571236033535,NA,NA,1,NA,NA,NA,basic,custom_main_text2
573,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-basic.png,13,NA,NA,NA,no,2,fish,barbara,NA,NA,0,yes,"You and your friend see another  goldfish (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,27,fish,NA,2,NA,NA,some_college,small,NA,english,female,NA,NA,You and your friend see the following:,3,1571236033535,NA,NA,1,NA,NA,NA,basic,custom_main_text2
570,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,none,1,NA,mary,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",38,buildings,NA,NA,NA,NA,some_college,NA,comp_class_warmup,english,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1571235533657,1,NA,1,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
570,NA,hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,none,1,birds,mary,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,38,NA,NA,NA,warmup/colibri.jpg,birds,some_college,NA,NA,english,male,NA,birds,NA,1,1571235533657,1,This is an,1,These are both,eagle,NA,NA,warmup1
570,NA,small dog,NA,NA,13,warmup/great-dane.jpg,pug,This is a,none,1,dogs,mary,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,NA,english,male,NA,dogs,NA,2,1571235533657,1,This is a,1,These are both,great dane,NA,NA,warmup1
570,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,none,1,dogs,mary,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,38,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,NA,english,male,NA,dogs,NA,2,1571235533657,2,This is a,1,These are both,great dane,NA,NA,warmup1
570,NA,daisy,NA,NA,13,warmup/sunflower.png,dandelion,This is a,none,1,flowers,mary,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,38,NA,NA,NA,warmup/dandelion.jpg,flowers,some_college,NA,NA,english,male,NA,flowers,NA,3,1571235533657,1,This is a,1,These are both,sunflower,NA,NA,warmup1
570,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,none,1,flowers,mary,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,38,NA,NA,NA,warmup/dandelion.jpg,flowers,some_college,NA,NA,english,male,NA,flowers,NA,3,1571235533657,2,This is a,1,These are both,sunflower,NA,NA,warmup1
570,What do you think your friend meant?,NA,It is small relative to other,images/bird-parade-hummingbird.png,13,NA,NA,NA,none,1,birds,mary,NA,NA,1,yes,"You and your friend see another  hummingbird (not pictured), and your friend says: <br/><b>That's a small bird.</b>",prenominal,NA,38,birds,NA,0,NA,NA,some_college,small,NA,english,male,NA,NA,You and your friend see the following:,1,1571235533657,NA,NA,1,NA,NA,NA,congr,custom_main_text1
570,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-basic2.png,13,NA,NA,NA,none,1,dogs2,mary,NA,NA,0,yes,"You and your friend see another  great dane (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,38,dogs,NA,2,NA,NA,some_college,big,NA,english,male,NA,NA,You and your friend see the following:,2,1571235533657,NA,NA,1,NA,NA,NA,basic,custom_main_text1
570,What do you think your friend meant?,NA,It is big relative to other,images/flower-parade-sunflower.png,13,NA,NA,NA,none,1,flowers,mary,NA,NA,1,yes,"You and your friend see another  sunflower (not pictured), and your friend says: <br/><b>That's a big sunflower.</b>",prenominal,NA,38,sunflowers,NA,1,NA,NA,some_college,big,NA,english,male,NA,NA,You and your friend see the following:,3,1571235533657,NA,NA,1,NA,NA,NA,congr,custom_main_text1
570,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,none,1,trees,mary,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,38,NA,NA,NA,warmup/sequoia.png,trees,some_college,NA,NA,english,male,NA,trees,NA,1,1571235533657,1,This is a,1,These are both,bonzai,NA,NA,warmup2
570,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,none,1,trees,mary,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,38,NA,NA,NA,warmup/sequoia.png,trees,some_college,NA,NA,english,male,NA,trees,NA,1,1571235533657,2,This is a,1,These are both,bonsai,NA,NA,warmup2
570,NA,swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,none,1,fish,mary,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,38,NA,NA,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,english,male,NA,fish,NA,2,1571235533657,1,This is a,1,These are both,goldfish,NA,NA,warmup2
570,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,none,1,dogs,mary,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,38,NA,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,english,male,NA,dogs,NA,3,1571235533657,1,This is a,1,These are both,doberman,NA,NA,warmup2
570,What do you think your friend meant?,NA,It is big relative to other,images/tree-parade-redwood.png,13,NA,NA,NA,none,1,trees,mary,NA,NA,1,yes,"You and your friend see another  redwood (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,38,redwoods,NA,2,NA,NA,some_college,big,NA,english,male,NA,NA,You and your friend see the following:,1,1571235533657,NA,NA,1,NA,NA,NA,congr,custom_main_text2
570,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-basic.png,13,NA,NA,NA,none,1,fish,mary,NA,NA,0,yes,"You and your friend see another  goldfish (not pictured), and your friend says: <br/><b>That's a small fish.</b>",prenominal,NA,38,fish,NA,0,NA,NA,some_college,small,NA,english,male,NA,NA,You and your friend see the following:,2,1571235533657,NA,NA,1,NA,NA,NA,basic,custom_main_text2
570,What do you think your friend meant?,NA,It is small relative to other,images/dog-parade-basic.png,13,NA,NA,NA,none,1,dogs1,mary,NA,NA,0,yes,"You and your friend see another  chihuahua (not pictured), and your friend says: <br/><b>That's a small chihuahua.</b>",prenominal,NA,38,dogs,NA,1,NA,NA,some_college,small,NA,english,male,NA,NA,You and your friend see the following:,3,1571235533657,NA,NA,1,NA,NA,NA,basic,custom_main_text2
569,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,No.,2,NA,jessica,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",34,buildings,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1571234429953,1,NA,1,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
569,NA,shark,NA,NA,13,warmup/goldfish.png,swordfish,This is a,No.,2,fish,jessica,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,34,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,English,male,NA,fish,NA,1,1571234429953,1,This is a,1,These are both,goldfish,NA,NA,warmup1
569,NA,swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,No.,2,fish,jessica,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,34,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,English,male,NA,fish,NA,1,1571234429953,2,This is a,1,These are both,goldfish,NA,NA,warmup1
569,NA,bulldog,NA,NA,13,warmup/great-dane.jpg,pug,This is a,No.,2,dogs,jessica,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,34,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,2,1571234429953,1,This is a,1,These are both,lab,NA,NA,warmup1
569,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,No.,2,dogs,jessica,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,34,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,2,1571234429953,2,This is a,1,These are both,great dane,NA,NA,warmup1
569,NA,hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,No.,2,birds,jessica,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,34,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,English,male,NA,birds,NA,3,1571234429953,1,This is an,1,These are both,eagle,NA,NA,warmup1
569,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-basic2.png,13,NA,NA,NA,No.,2,dogs2,jessica,NA,NA,0,yes,"You and your friend see another  great dane (not pictured), and your friend says: <br/><b>That's a big great dane.</b>",prenominal,NA,34,dogs,NA,1,NA,NA,graduated_college,big,NA,English,male,NA,NA,You and your friend see the following:,1,1571234429953,NA,NA,1,NA,NA,NA,basic,custom_main_text1
569,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-goldfish.png,13,NA,NA,NA,No.,2,fish,jessica,NA,NA,1,yes,"You and your friend see another  goldfish (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,34,goldfish,NA,2,NA,NA,graduated_college,small,NA,English,male,NA,NA,You and your friend see the following:,2,1571234429953,NA,NA,1,NA,NA,NA,congr,custom_main_text1
569,What do you think your friend meant?,NA,It is small relative to other,images/bird-parade-basic.png,13,NA,NA,NA,No.,2,birds,jessica,NA,NA,0,yes,"You and your friend see another  hummingbird (not pictured), and your friend says: <br/><b>That's a small bird.</b>",prenominal,NA,34,birds,NA,0,NA,NA,graduated_college,small,NA,English,male,NA,NA,You and your friend see the following:,3,1571234429953,NA,NA,1,NA,NA,NA,basic,custom_main_text1
569,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,No.,2,flowers,jessica,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,34,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,NA,English,male,NA,flowers,NA,1,1571234429953,1,This is a,1,These are both,sunflower,NA,NA,warmup2
569,NA,weiner,NA,NA,13,warmup/doberman.png,chihuahua,This is a,No.,2,dogs,jessica,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,34,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,2,1571234429953,1,This is a,1,These are both,big dog,NA,NA,warmup2
569,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,No.,2,dogs,jessica,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,34,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,English,male,NA,dogs,NA,2,1571234429953,2,This is a,1,These are both,doberman,NA,NA,warmup2
569,NA,maple tree,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,No.,2,trees,jessica,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,34,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,English,male,NA,trees,NA,3,1571234429953,1,This is a,1,These are both,shrub,NA,NA,warmup2
569,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,No.,2,trees,jessica,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,34,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,English,male,NA,trees,NA,3,1571234429953,2,This is a,1,These are both,bonsai,NA,NA,warmup2
569,What do you think your friend meant?,NA,It is big relative to other,images/flower-parade-sunflower.png,13,NA,NA,NA,No.,2,flowers,jessica,NA,NA,1,yes,"You and your friend see another  sunflower (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,34,sunflowers,NA,2,NA,NA,graduated_college,big,NA,English,male,NA,NA,You and your friend see the following:,1,1571234429953,NA,NA,1,NA,NA,NA,congr,custom_main_text2
569,What do you think your friend meant?,NA,It is small relative to other,images/tree-parade-basic.png,13,NA,NA,NA,No.,2,trees,jessica,NA,NA,0,yes,"You and your friend see another  bonsai (not pictured), and your friend says: <br/><b>That's a small bonsai.</b>",prenominal,NA,34,bonsais,NA,1,NA,NA,graduated_college,small,NA,English,male,NA,NA,You and your friend see the following:,2,1571234429953,NA,NA,1,NA,NA,NA,basic,custom_main_text2
569,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-doberman.png,13,NA,NA,NA,No.,2,dogs1,jessica,NA,NA,1,yes,"You and your friend see another  doberman (not pictured), and your friend says: <br/><b>That's a big dog.</b>",prenominal,NA,34,dogs,NA,0,NA,NA,graduated_college,big,NA,English,male,NA,NA,You and your friend see the following:,3,1571234429953,NA,NA,1,NA,NA,NA,congr,custom_main_text2
568,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,NA,2,NA,sarah,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",20,buildings,NA,NA,NA,NA,some_college,NA,comp_class_warmup,english,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1571235205628,1,NA,1,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
568,NA,tree,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,2,trees,sarah,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,20,NA,NA,NA,warmup/sequoia.png,trees,some_college,NA,NA,english,male,NA,trees,NA,1,1571235205628,1,This is a,1,These are both,small tree,NA,NA,warmup1
568,NA,tree,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,2,trees,sarah,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,20,NA,NA,NA,warmup/sequoia.png,trees,some_college,NA,NA,english,male,NA,trees,NA,1,1571235205628,2,This is a,1,These are both,small tree,NA,NA,warmup1
568,NA,tree,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,2,trees,sarah,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,20,NA,NA,NA,warmup/sequoia.png,trees,some_college,NA,NA,english,male,NA,trees,NA,1,1571235205628,3,This is a,1,These are both,small tree,NA,NA,warmup1
568,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,2,trees,sarah,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,20,NA,NA,NA,warmup/sequoia.png,trees,some_college,NA,NA,english,male,NA,trees,NA,1,1571235205628,4,This is a,1,These are both,bonsai,NA,NA,warmup1
568,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,NA,2,flowers,sarah,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,20,NA,NA,NA,warmup/dandelion.jpg,flowers,some_college,NA,NA,english,male,NA,flowers,NA,2,1571235205628,1,This is a,1,These are both,sunflower,NA,NA,warmup1
568,NA,chihauhah,NA,NA,13,warmup/doberman.png,chihuahua,This is a,NA,2,dogs,sarah,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,20,NA,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,english,male,NA,dogs,NA,3,1571235205628,1,This is a,1,These are both,great dane,NA,NA,warmup1
568,NA,chihauha,NA,NA,13,warmup/doberman.png,chihuahua,This is a,NA,2,dogs,sarah,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,20,NA,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,english,male,NA,dogs,NA,3,1571235205628,2,This is a,1,These are both,doberman,NA,NA,warmup1
568,NA,chihuaha,NA,NA,13,warmup/doberman.png,chihuahua,This is a,NA,2,dogs,sarah,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,20,NA,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,english,male,NA,dogs,NA,3,1571235205628,3,This is a,1,These are both,doberman,NA,NA,warmup1
568,NA,chihuaha,NA,NA,13,warmup/doberman.png,chihuahua,This is a,NA,2,dogs,sarah,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,20,NA,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,english,male,NA,dogs,NA,3,1571235205628,4,This is a,1,These are both,doberman,NA,NA,warmup1
568,NA,chihuaha,NA,NA,13,warmup/doberman.png,chihuahua,This is a,NA,2,dogs,sarah,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,20,NA,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,english,male,NA,dogs,NA,3,1571235205628,5,This is a,1,These are both,doberman,NA,NA,warmup1
568,NA,chihuaha,NA,NA,13,warmup/doberman.png,chihuahua,This is a,NA,2,dogs,sarah,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,20,NA,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,english,male,NA,dogs,NA,3,1571235205628,6,This is a,1,These are both,doberman,NA,NA,warmup1
568,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,NA,2,dogs,sarah,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,20,NA,NA,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,english,male,NA,dogs,NA,3,1571235205628,7,This is a,1,These are both,doberman,NA,NA,warmup1
