submission_id,question,response1,sentence_left,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,trials,correct2,pic_spec,understand,text,condition,sentence,age,response,comments,ref_spec,picture1,response3,education,target_size,name,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,correct,adj_cond,trial_name
568,What do you think your friend meant?,NA,It is big relative to other,images/tree-parade-basic.png,13,NA,NA,NA,NA,2,trees,sarah,NA,NA,0,yes,"You and your friend see another  redwood (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,20,bonsais,NA,2,NA,NA,some_college,big,NA,english,male,NA,NA,You and your friend see the following:,1,1571235205628,NA,NA,1,NA,NA,NA,basic,custom_main_text1
568,What do you think your friend meant?,NA,It is small relative to other,images/dog-parade-chihuahua.png,13,NA,NA,NA,NA,2,dogs1,sarah,NA,NA,1,yes,"You and your friend see another  chihuahua (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,20,dogs,NA,2,NA,NA,some_college,small,NA,english,male,NA,NA,You and your friend see the following:,2,1571235205628,NA,NA,1,NA,NA,NA,congr,custom_main_text1
568,What do you think your friend meant?,NA,It is big relative to other,images/flower-parade-sunflower.png,13,NA,NA,NA,NA,2,flowers,sarah,NA,NA,1,yes,"You and your friend see another  sunflower (not pictured), and your friend says: <br/><b>That's a big flower.</b>",prenominal,NA,20,flowers,NA,0,NA,NA,some_college,big,NA,english,male,NA,NA,You and your friend see the following:,3,1571235205628,NA,NA,1,NA,NA,NA,congr,custom_main_text1
568,NA,bulldog,NA,NA,13,warmup/great-dane.jpg,pug,This is a,NA,2,dogs,sarah,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,20,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,NA,english,male,NA,dogs,NA,1,1571235205628,1,This is a,1,These are both,dog,NA,NA,warmup2
568,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,NA,2,dogs,sarah,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,20,NA,NA,NA,warmup/pug.jpg,dogs,some_college,NA,NA,english,male,NA,dogs,NA,1,1571235205628,2,This is a,1,These are both,great dane,NA,NA,warmup2
568,NA,s\ns,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,NA,2,birds,sarah,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,20,NA,NA,NA,warmup/colibri.jpg,birds,some_college,NA,NA,english,male,NA,birds,NA,2,1571235205628,1,This is an,1,These are both,eagle,NA,NA,warmup2
568,NA,hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,NA,2,birds,sarah,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,20,NA,NA,NA,warmup/colibri.jpg,birds,some_college,NA,NA,english,male,NA,birds,NA,2,1571235205628,2,This is an,1,These are both,eagle,NA,NA,warmup2
568,NA,swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,NA,2,fish,sarah,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,20,NA,NA,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,english,male,NA,fish,NA,3,1571235205628,1,This is a,1,These are both,goldfish,NA,NA,warmup2
568,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-basic.png,13,NA,NA,NA,NA,2,fish,sarah,NA,NA,0,yes,"You and your friend see another  goldfish (not pictured), and your friend says: <br/><b>That's a small goldfish.</b>",prenominal,NA,20,goldfish,NA,1,NA,NA,some_college,small,NA,english,male,NA,NA,You and your friend see the following:,1,1571235205628,NA,NA,1,NA,NA,NA,basic,custom_main_text2
568,What do you think your friend meant?,NA,It is small relative to other,images/bird-parade-hummingbird.png,13,NA,NA,NA,NA,2,birds,sarah,NA,NA,1,yes,"You and your friend see another  hummingbird (not pictured), and your friend says: <br/><b>That's a small bird.</b>",prenominal,NA,20,birds,NA,0,NA,NA,some_college,small,NA,english,male,NA,NA,You and your friend see the following:,2,1571235205628,NA,NA,1,NA,NA,NA,congr,custom_main_text2
568,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-basic2.png,13,NA,NA,NA,NA,2,dogs2,sarah,NA,NA,0,yes,"You and your friend see another  great dane (not pictured), and your friend says: <br/><b>That's a big great dane.</b>",prenominal,NA,20,grat danes,NA,1,NA,NA,some_college,big,NA,english,male,NA,NA,You and your friend see the following:,3,1571235205628,NA,NA,1,NA,NA,NA,basic,custom_main_text2
567,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,no,1,NA,margaret,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",36,buildings,NA,NA,NA,NA,graduated_college,NA,comp_class_warmup,english,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1571235111446,1,NA,1,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
567,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,no,1,flowers,margaret,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,36,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,NA,english,male,NA,flowers,NA,1,1571235111446,1,This is a,1,These are both,sunflower,NA,NA,warmup1
567,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,no,1,dogs,margaret,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,36,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,NA,english,male,NA,dogs,NA,2,1571235111446,1,This is a,1,These are both,great dane,NA,NA,warmup1
567,NA,hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,no,1,birds,margaret,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,36,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,NA,english,male,NA,birds,NA,3,1571235111446,1,This is an,1,These are both,eagle,NA,NA,warmup1
567,What do you think your friend meant?,NA,It is small relative to other,images/bird-parade-hummingbird.png,13,NA,NA,NA,no,1,birds,margaret,NA,NA,1,yes,"You and your friend see another  hummingbird (not pictured), and your friend says: <br/><b>That's a small hummingbird.</b>",prenominal,NA,36,hummingbirds,NA,1,NA,NA,graduated_college,small,NA,english,male,NA,NA,You and your friend see the following:,1,1571235111446,NA,NA,1,NA,NA,NA,congr,custom_main_text1
567,What do you think your friend meant?,NA,It is small relative to other,images/dog-parade-basic2.png,13,NA,NA,NA,no,1,dogs2,margaret,NA,NA,0,yes,"You and your friend see another  pug (not pictured), and your friend says: <br/><b>That's a small pug.</b>",prenominal,NA,36,pugs,NA,1,NA,NA,graduated_college,small,NA,english,male,NA,NA,You and your friend see the following:,2,1571235111446,NA,NA,1,NA,NA,NA,basic,custom_main_text1
567,What do you think your friend meant?,NA,It is big relative to other,images/flower-parade-basic.png,13,NA,NA,NA,no,1,flowers,margaret,NA,NA,0,yes,"You and your friend see another  sunflower (not pictured), and your friend says: <br/><b>That's a big flower.</b>",prenominal,NA,36,flowers,NA,0,NA,NA,graduated_college,big,NA,english,male,NA,NA,You and your friend see the following:,3,1571235111446,NA,NA,1,NA,NA,NA,basic,custom_main_text1
567,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,1,trees,margaret,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,36,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,NA,english,male,NA,trees,NA,1,1571235111446,1,This is a,1,These are both,bonsai,NA,NA,warmup2
567,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,no,1,dogs,margaret,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,36,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,NA,english,male,NA,dogs,NA,2,1571235111446,1,This is a,1,These are both,doberman,NA,NA,warmup2
567,NA,marlin,NA,NA,13,warmup/goldfish.png,swordfish,This is a,no,1,fish,margaret,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,36,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,english,male,NA,fish,NA,3,1571235111446,1,This is a,1,These are both,goldfish,NA,NA,warmup2
567,NA,swordfiah,NA,NA,13,warmup/goldfish.png,swordfish,This is a,no,1,fish,margaret,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,36,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,english,male,NA,fish,NA,3,1571235111446,2,This is a,1,These are both,goldfish,NA,NA,warmup2
567,NA,swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,no,1,fish,margaret,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,36,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,NA,english,male,NA,fish,NA,3,1571235111446,3,This is a,1,These are both,goldfish,NA,NA,warmup2
567,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-basic.png,13,NA,NA,NA,no,1,fish,margaret,NA,NA,0,yes,"You and your friend see another  goldfish (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,36,fish,NA,2,NA,NA,graduated_college,small,NA,english,male,NA,NA,You and your friend see the following:,1,1571235111446,NA,NA,1,NA,NA,NA,basic,custom_main_text2
567,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-doberman.png,13,NA,NA,NA,no,1,dogs1,margaret,NA,NA,1,yes,"You and your friend see another  doberman (not pictured), and your friend says: <br/><b>That's a big dog.</b>",prenominal,NA,36,dogs,NA,0,NA,NA,graduated_college,big,NA,english,male,NA,NA,You and your friend see the following:,2,1571235111446,NA,NA,1,NA,NA,NA,congr,custom_main_text2
567,What do you think your friend meant?,NA,It is big relative to other,images/tree-parade-redwood.png,13,NA,NA,NA,no,1,trees,margaret,NA,NA,1,yes,"You and your friend see another  redwood (not pictured), and your friend says: <br/><b>That's a big one.</b>",prenominal,NA,36,trees,NA,2,NA,NA,graduated_college,big,NA,english,male,NA,NA,You and your friend see the following:,3,1571235111446,NA,NA,1,NA,NA,NA,congr,custom_main_text2
561,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,No,2,NA,Sarah,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",28,buildings,N/A,NA,NA,NA,some_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1571234969705,1,NA,1.5,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
561,NA,tree,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,No,2,trees,Sarah,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,28,NA,N/A,NA,warmup/sequoia.png,plants,some_college,NA,NA,English,male,NA,trees,NA,1,1571234969705,1,This is a,1.5,These are both,shrub,NA,NA,warmup1
561,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,No,2,trees,Sarah,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,28,NA,N/A,NA,warmup/sequoia.png,tree,some_college,NA,NA,English,male,NA,trees,NA,1,1571234969705,2,This is a,1.5,These are both,bonsai,NA,NA,warmup1
561,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,No,2,trees,Sarah,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,28,NA,N/A,NA,warmup/sequoia.png,trees,some_college,NA,NA,English,male,NA,trees,NA,1,1571234969705,3,This is a,1.5,These are both,bonsai,NA,NA,warmup1
561,NA,hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,No,2,birds,Sarah,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,28,NA,N/A,NA,warmup/colibri.jpg,birds,some_college,NA,NA,English,male,NA,birds,NA,2,1571234969705,1,This is an,1.5,These are both,bald eagle,NA,NA,warmup1
561,NA,hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,No,2,birds,Sarah,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,28,NA,N/A,NA,warmup/colibri.jpg,birds,some_college,NA,NA,English,male,NA,birds,NA,2,1571234969705,2,This is an,1.5,These are both,eagle,NA,NA,warmup1
561,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,No,2,dogs,Sarah,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,28,NA,N/A,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,English,male,NA,dogs,NA,3,1571234969705,1,This is a,1.5,These are both,doberman,NA,NA,warmup1
561,What do you think your friend meant?,NA,It is big relative to other,images/tree-parade-redwood.png,13,NA,NA,NA,No,2,trees,Sarah,NA,NA,1,yes,"You and your friend see another  redwood (not pictured), and your friend says: <br/><b>That's a big redwood.</b>",prenominal,NA,28,trees,N/A,1,NA,NA,some_college,big,NA,English,male,NA,NA,You and your friend see the following:,1,1571234969705,NA,NA,1.5,NA,NA,NA,congr,custom_main_text1
561,What do you think your friend meant?,NA,It is small relative to other,images/bird-parade-basic.png,13,NA,NA,NA,No,2,birds,Sarah,NA,NA,0,yes,"You and your friend see another  hummingbird (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,28,birds,N/A,2,NA,NA,some_college,small,NA,English,male,NA,NA,You and your friend see the following:,2,1571234969705,NA,NA,1.5,NA,NA,NA,basic,custom_main_text1
561,What do you think your friend meant?,NA,It is small relative to other,images/dog-parade-chihuahua.png,13,NA,NA,NA,No,2,dogs1,Sarah,NA,NA,1,yes,"You and your friend see another  chihuahua (not pictured), and your friend says: <br/><b>That's a small dog.</b>",prenominal,NA,28,dogs,N/A,0,NA,NA,some_college,small,NA,English,male,NA,NA,You and your friend see the following:,3,1571234969705,NA,NA,1.5,NA,NA,NA,congr,custom_main_text1
561,NA,flower,NA,NA,13,warmup/sunflower.png,dandelion,This is a,No,2,flowers,Sarah,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,28,NA,N/A,NA,warmup/dandelion.jpg,flowers,some_college,NA,NA,English,male,NA,flowers,NA,1,1571234969705,1,This is a,1.5,These are both,sunflower,NA,NA,warmup2
561,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,No,2,flowers,Sarah,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,28,NA,N/A,NA,warmup/dandelion.jpg,flowers,some_college,NA,NA,English,male,NA,flowers,NA,1,1571234969705,2,This is a,1.5,These are both,sunflower,NA,NA,warmup2
561,NA,swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,No,2,fish,Sarah,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,28,NA,N/A,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,English,male,NA,fish,NA,2,1571234969705,1,This is a,1.5,These are both,goldfish,NA,NA,warmup2
561,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,No,2,dogs,Sarah,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,28,NA,N/A,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,male,NA,dogs,NA,3,1571234969705,1,This is a,1.5,These are both,great dane,NA,NA,warmup2
561,Please rephrase your friend's comment.,NA,It is big relative to other,images/fish-parade-swordfish.png,13,NA,NA,NA,No,2,fish,Sarah,NA,NA,1,yes,"You and your friend see another  swordfish (not pictured), and your friend says: <br/><b>That's a big swordfish.</b>",prenominal,NA,28,fish,N/A,1,NA,NA,some_college,big,NA,English,male,NA,NA,You and your friend see the following:,1,1571234969705,NA,NA,1.5,NA,NA,NA,congr,custom_main_text2
561,What do you think your friend meant?,NA,It is small relative to other,images/flower-parade-basic.png,13,NA,NA,NA,No,2,flowers,Sarah,NA,NA,0,yes,"You and your friend see another  dandelion (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,28,flowers,N/A,2,NA,NA,some_college,small,NA,English,male,NA,NA,You and your friend see the following:,2,1571234969705,NA,NA,1.5,NA,NA,NA,basic,custom_main_text2
561,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-basic2.png,13,NA,NA,NA,No,2,dogs2,Sarah,NA,NA,0,yes,"You and your friend see another  great dane (not pictured), and your friend says: <br/><b>That's a big dog.</b>",prenominal,NA,28,dogs,N/A,0,NA,NA,some_college,big,NA,English,male,NA,NA,You and your friend see the following:,3,1571234969705,NA,NA,1.5,NA,NA,NA,basic,custom_main_text2
560,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,none,2,NA,patricia,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",28,buildings,none,NA,NA,NA,some_college,NA,comp_class_warmup,English,male,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1571234447844,1,NA,1,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
560,NA,hummingbird,NA,NA,13,warmup/eagle.jpg,hummingbird,This is a,none,2,birds,patricia,NA,eagle,NA,yes,Please label the pictures below.,NA,NA,28,NA,none,NA,warmup/colibri.jpg,birds,some_college,NA,NA,English,male,NA,birds,NA,1,1571234447844,1,This is an,1,These are both,eagle,NA,NA,warmup1
560,NA,tree,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,none,2,trees,patricia,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,28,NA,none,NA,warmup/sequoia.png,plants,some_college,NA,NA,English,male,NA,trees,NA,2,1571234447844,1,This is a,1,These are both,seedling,NA,NA,warmup1
560,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,none,2,trees,patricia,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,28,NA,none,NA,warmup/sequoia.png,trees,some_college,NA,NA,English,male,NA,trees,NA,2,1571234447844,2,This is a,1,These are both,bonsai,NA,NA,warmup1
560,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,none,2,dogs,patricia,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,28,NA,none,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,English,male,NA,dogs,NA,3,1571234447844,1,This is a,1,These are both,doberman pinscher,NA,NA,warmup1
560,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,none,2,dogs,patricia,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,28,NA,none,NA,warmup/chihuahua.jpg,dogs,some_college,NA,NA,English,male,NA,dogs,NA,3,1571234447844,2,This is a,1,These are both,doberman,NA,NA,warmup1
560,What do you think your friend meant?,NA,It is small relative to other,images/bird-parade-hummingbird.png,13,NA,NA,NA,none,2,birds,patricia,NA,NA,1,yes,"You and your friend see another  hummingbird (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,28,hummingirds,none,2,NA,NA,some_college,small,NA,English,male,NA,NA,You and your friend see the following:,1,1571234447844,NA,NA,1,NA,NA,NA,congr,custom_main_text1
560,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-doberman.png,13,NA,NA,NA,none,2,dogs1,patricia,NA,NA,1,yes,"You and your friend see another  doberman (not pictured), and your friend says: <br/><b>That's a big dog.</b>",prenominal,NA,28,dogs,none,0,NA,NA,some_college,big,NA,English,male,NA,NA,You and your friend see the following:,2,1571234447844,NA,NA,1,NA,NA,NA,congr,custom_main_text1
560,What do you think your friend meant?,NA,It is small relative to other,images/tree-parade-basic.png,13,NA,NA,NA,none,2,trees,patricia,NA,NA,0,yes,"You and your friend see another  bonsai (not pictured), and your friend says: <br/><b>That's a small one.</b>",prenominal,NA,28,trees,none,2,NA,NA,some_college,small,NA,English,male,NA,NA,You and your friend see the following:,3,1571234447844,NA,NA,1,NA,NA,NA,basic,custom_main_text1
560,NA,dandelion,NA,NA,13,warmup/sunflower.png,dandelion,This is a,none,2,flowers,patricia,NA,sunflower,NA,yes,Please label the pictures below.,NA,NA,28,NA,none,NA,warmup/dandelion.jpg,flowers,some_college,NA,NA,English,male,NA,flowers,NA,1,1571234447844,1,This is a,1,These are both,sunflower,NA,NA,warmup2
560,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,none,2,dogs,patricia,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,28,NA,none,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,male,NA,dogs,NA,2,1571234447844,1,This is a,1,These are both,labrador,NA,NA,warmup2
560,NA,pug,NA,NA,13,warmup/great-dane.jpg,pug,This is a,none,2,dogs,patricia,NA,great dane,NA,yes,Please label the pictures below.,NA,NA,28,NA,none,NA,warmup/pug.jpg,dogs,some_college,NA,NA,English,male,NA,dogs,NA,2,1571234447844,2,This is a,1,These are both,great dane,NA,NA,warmup2
560,NA,marlin,NA,NA,13,warmup/goldfish.png,swordfish,This is a,none,2,fish,patricia,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,28,NA,none,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,English,male,NA,fish,NA,3,1571234447844,1,This is a,1,These are both,goldfish,NA,NA,warmup2
560,NA,swordfish,NA,NA,13,warmup/goldfish.png,swordfish,This is a,none,2,fish,patricia,NA,goldfish,NA,yes,Please label the pictures below.,NA,NA,28,NA,none,NA,warmup/swordfish.jpg,fish,some_college,NA,NA,English,male,NA,fish,NA,3,1571234447844,2,This is a,1,These are both,goldfish,NA,NA,warmup2
560,What do you think your friend meant?,NA,It is small relative to other,images/flower-parade-basic.png,13,NA,NA,NA,none,2,flowers,patricia,NA,NA,0,yes,"You and your friend see another  dandelion (not pictured), and your friend says: <br/><b>That's a small dandelion.</b>",prenominal,NA,28,dandelions,none,1,NA,NA,some_college,small,NA,English,male,NA,NA,You and your friend see the following:,1,1571234447844,NA,NA,1,NA,NA,NA,basic,custom_main_text2
560,Please rephrase your friend's comment.,NA,It is big relative to other,images/fish-parade-basic.png,13,NA,NA,NA,none,2,fish,patricia,NA,NA,0,yes,"You and your friend see another  swordfish (not pictured), and your friend says: <br/><b>That's a big fish.</b>",prenominal,NA,28,fish,none,0,NA,NA,some_college,big,NA,English,male,NA,NA,You and your friend see the following:,2,1571234447844,NA,NA,1,NA,NA,NA,basic,custom_main_text2
560,What do you think your friend meant?,NA,It is big relative to other,images/dog-parade-great-dane.png,13,NA,NA,NA,none,2,dogs2,patricia,NA,NA,1,yes,"You and your friend see another  great dane (not pictured), and your friend says: <br/><b>That's a big great dane.</b>",prenominal,NA,28,great danes,none,1,NA,NA,some_college,big,NA,English,male,NA,NA,You and your friend see the following:,3,1571234447844,NA,NA,1,NA,NA,NA,congr,custom_main_text2
558,<i>What do you think Speaker A meant? </i>,NA,The Empire State Building is tall relative to other,NA,13,NA,NA,NA,none,2,NA,Susan,1,NA,NA,yes,NA,NA,"<b> Speaker A: ""The Empire State Building is tall.""</b>",41,buildings,NA,NA,NA,NA,graduated_high_school,NA,comp_class_warmup,English,female,NA,NA,In the main trials you will be asked to rephrase something a person said. The utterance will contain a word that is <i>relative</i> and your task is to figure out what it is relative to. <br /> <br /> For example: <br /><br />,1,1571234476950,1,NA,0.75,NA,NA,"buildings, scyscrapers, houses, constructions (choose one)",NA,comp_class_warmup
558,NA,puppy,NA,NA,13,warmup/doberman.png,chihuahua,This is a,none,2,dogs,Susan,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,NA,English,female,NA,dogs,NA,1,1571234476950,1,This is a,0.75,These are both,dog,NA,NA,warmup1
558,NA,puppy,NA,NA,13,warmup/doberman.png,chihuahua,This is a,none,2,dogs,Susan,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,NA,English,female,NA,dogs,NA,1,1571234476950,2,This is a,0.75,These are both,dog,NA,NA,warmup1
558,NA,chihuahua,NA,NA,13,warmup/doberman.png,chihuahua,This is a,none,2,dogs,Susan,NA,doberman,NA,yes,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,NA,English,female,NA,dogs,NA,1,1571234476950,3,This is a,0.75,These are both,doberman,NA,NA,warmup1
558,NA,maple tree,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,none,2,trees,Susan,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/sequoia.png,trees,graduated_high_school,NA,NA,English,female,NA,trees,NA,2,1571234476950,1,This is a,0.75,These are both,bonsai tree,NA,NA,warmup1
558,NA,redwood,NA,NA,13,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,none,2,trees,Susan,NA,bonsai,NA,yes,Please label the pictures below.,NA,NA,41,NA,NA,NA,warmup/sequoia.png,trees,graduated_high_school,NA,NA,English,female,NA,trees,NA,2,1571234476950,2,This is a,0.75,These are both,bonsai,NA,NA,warmup1
