submission_id,question,response1,sentence_left,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,correct2,pic_spec,understand,text,age,response,comments,ref_spec,picture1,response3,education,target_size,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,trial_name,condition
354,Please rephrase your friend's comment.,NA,It is big relative to other,images/bird-parade-eagle.png,11,NA,NA,NA,i couldn't answer the price question,1,birds,elizabeth,NA,1,NA,Your friend points to another member of the group which you cannot see and says: <br/><b> That's a big eagle.</b>,41,birds,NA,0,NA,NA,higher_degree,big,englsih,female,NA,NA,You and your friend see the following:,1,1566829010351,NA,NA,0,NA,NA,custom_main_text1,prenominal
354,Please rephrase your friend's comment.,NA,It is small relative to other,images/flower-parade-basic.png,11,NA,NA,NA,i couldn't answer the price question,1,flowers,elizabeth,NA,0,NA,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small one.</b>,41,flowers,NA,1,NA,NA,higher_degree,small,englsih,female,NA,NA,You and your friend see the following:,2,1566829010351,NA,NA,0,NA,NA,custom_main_text1,prenominal
354,Please rephrase your friend's comment.,NA,It is big relative to other,images/dog-parade-basic.png,11,NA,NA,NA,i couldn't answer the price question,1,dogs1,elizabeth,NA,0,NA,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,41,dogs,NA,1,NA,NA,higher_degree,big,englsih,female,NA,NA,You and your friend see the following:,3,1566829010351,NA,NA,0,NA,NA,custom_main_text1,prenominal
354,NA,tuna,NA,NA,11,warmup/goldfish.png,swordfish,This is a,i couldn't answer the price question,1,fish,elizabeth,goldfish,NA,NA,Please label the pictures below.,41,NA,NA,NA,warmup/swordfish.jpg,fish,higher_degree,NA,englsih,female,NA,fish,NA,1,1566829010351,1,This is a,0,These are both,goldfish,warmup2,NA
354,NA,swordfish,NA,NA,11,warmup/goldfish.png,swordfish,This is a,i couldn't answer the price question,1,fish,elizabeth,goldfish,NA,NA,Please label the pictures below.,41,NA,NA,NA,warmup/swordfish.jpg,fish,higher_degree,NA,englsih,female,NA,fish,NA,1,1566829010351,2,This is a,0,These are both,goldfish,warmup2,NA
354,NA,oak,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,i couldn't answer the price question,1,trees,elizabeth,bonsai,NA,NA,Please label the pictures below.,41,NA,NA,NA,warmup/sequoia.jpg,trees,higher_degree,NA,englsih,female,NA,trees,NA,2,1566829010351,1,This is a,0,These are both,bonsi,warmup2,NA
354,NA,redwood,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,i couldn't answer the price question,1,trees,elizabeth,bonsai,NA,NA,Please label the pictures below.,41,NA,NA,NA,warmup/sequoia.jpg,trees,higher_degree,NA,englsih,female,NA,trees,NA,2,1566829010351,2,This is a,0,These are both,bonsai,warmup2,NA
354,NA,pug,NA,NA,11,warmup/great-dane.jpg,pug,This is a,i couldn't answer the price question,1,dogs,elizabeth,great dane,NA,NA,Please label the pictures below.,41,NA,NA,NA,warmup/pug.jpg,dogs,higher_degree,NA,englsih,female,NA,dogs,NA,3,1566829010351,1,This is a,0,These are both,great dane,warmup2,NA
354,Please rephrase your friend's comment.,NA,It is big relative to other,images/dog-parade-great-dane.png,11,NA,NA,NA,i couldn't answer the price question,1,dogs2,elizabeth,NA,1,NA,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big great dane.</b>,41,great danes,NA,0,NA,NA,higher_degree,big,englsih,female,NA,NA,You and your friend see the following:,1,1566829010351,NA,NA,0,NA,NA,custom_main_text2,prenominal
354,Please rephrase your friend's comment.,NA,It is small relative to other,images/tree-parade-bonsai.png,11,NA,NA,NA,i couldn't answer the price question,1,trees,elizabeth,NA,1,NA,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small one.</b>,41,bonsai,NA,1,NA,NA,higher_degree,small,englsih,female,NA,NA,You and your friend see the following:,2,1566829010351,NA,NA,0,NA,NA,custom_main_text2,prenominal
354,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-basic.png,11,NA,NA,NA,i couldn't answer the price question,1,fish,elizabeth,NA,0,NA,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small goldfish.</b>,41,fish,NA,0,NA,NA,higher_degree,small,englsih,female,NA,NA,You and your friend see the following:,3,1566829010351,NA,NA,0,NA,NA,custom_main_text2,prenominal
353,NA,dog,NA,NA,11,warmup/doberman.png,chihuahua,This is a,NA,1,dogs,susan,doberman,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,English,male,NA,dogs,NA,1,1566829042026,1,This is a,1,These are both,dog,warmup1,NA
353,NA,chihuahua,NA,NA,11,warmup/doberman.png,chihuahua,This is a,NA,1,dogs,susan,doberman,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,English,male,NA,dogs,NA,1,1566829042026,2,This is a,1,These are both,doberman,warmup1,NA
353,NA,tree,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,NA,1,trees,susan,bonsai,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/sequoia.jpg,trees,graduated_high_school,NA,English,male,NA,trees,NA,2,1566829042026,1,This is a,1,These are both,tree,warmup1,NA
353,NA,redwood,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,NA,1,trees,susan,bonsai,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/sequoia.jpg,trees,graduated_high_school,NA,English,male,NA,trees,NA,2,1566829042026,2,This is a,1,These are both,bonsai,warmup1,NA
353,NA,pug,NA,NA,11,warmup/great-dane.jpg,pug,This is a,NA,1,dogs,susan,great dane,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/pug.jpg,dogs,graduated_high_school,NA,English,male,NA,dogs,NA,3,1566829042026,1,This is a,1,These are both,doober,warmup1,NA
353,NA,pug,NA,NA,11,warmup/great-dane.jpg,pug,This is a,NA,1,dogs,susan,great dane,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/pug.jpg,dogs,graduated_high_school,NA,English,male,NA,dogs,NA,3,1566829042026,2,This is a,1,These are both,great dane,warmup1,NA
353,Please rephrase your friend's comment.,NA,It is small relative to other,images/dog-parade-pug.png,11,NA,NA,NA,NA,1,dogs2,susan,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small one.</b>,25,dogs,NA,1,NA,NA,graduated_high_school,small,English,male,NA,NA,You and your friend see the following:,1,1566829042026,NA,NA,1,NA,NA,custom_main_text1,prenominal
353,Please rephrase your friend's comment.,NA,It is big relative to other,images/tree-parade-redwood.png,11,NA,NA,NA,NA,1,trees,susan,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,25,trees,NA,1,NA,NA,graduated_high_school,big,English,male,NA,NA,You and your friend see the following:,2,1566829042026,NA,NA,1,NA,NA,custom_main_text1,prenominal
353,Please rephrase your friend's comment.,NA,It is big relative to other,images/dog-parade-basic.png,11,NA,NA,NA,NA,1,dogs1,susan,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,25,dogs,NA,1,NA,NA,graduated_high_school,big,English,male,NA,NA,You and your friend see the following:,3,1566829042026,NA,NA,1,NA,NA,custom_main_text1,prenominal
353,NA,hammerhead,NA,NA,11,warmup/goldfish.png,swordfish,This is a,NA,1,fish,susan,goldfish,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,English,male,NA,fish,NA,1,1566829042026,1,This is a,1,These are both,gold fish,warmup2,NA
353,NA,swordfish,NA,NA,11,warmup/goldfish.png,swordfish,This is a,NA,1,fish,susan,goldfish,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,English,male,NA,fish,NA,1,1566829042026,2,This is a,1,These are both,gold fish,warmup2,NA
353,NA,swordfish,NA,NA,11,warmup/goldfish.png,swordfish,This is a,NA,1,fish,susan,goldfish,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,English,male,NA,fish,NA,1,1566829042026,3,This is a,1,These are both,goldfish,warmup2,NA
353,NA,daisy,NA,NA,11,warmup/sunflower.png,dandelion,This is a,NA,1,flowers,susan,sunflower,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_high_school,NA,English,male,NA,flowers,NA,2,1566829042026,1,This is a,1,These are both,sunflower,warmup2,NA
353,NA,dandelion,NA,NA,11,warmup/sunflower.png,dandelion,This is a,NA,1,flowers,susan,sunflower,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_high_school,NA,English,male,NA,flowers,NA,2,1566829042026,2,This is a,1,These are both,sunflower,warmup2,NA
353,NA,bird,NA,NA,11,warmup/eagle.jpg,hummingbird,This is a,NA,1,birds,susan,eagle,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/colibri.jpg,birds,graduated_high_school,NA,English,male,NA,birds,NA,3,1566829042026,1,This is an,1,These are both,eagle,warmup2,NA
353,NA,hummingbird,NA,NA,11,warmup/eagle.jpg,hummingbird,This is a,NA,1,birds,susan,eagle,NA,yes,Please label the pictures below.,25,NA,NA,NA,warmup/colibri.jpg,birds,graduated_high_school,NA,English,male,NA,birds,NA,3,1566829042026,2,This is an,1,These are both,eagle,warmup2,NA
353,Please rephrase your friend's comment.,NA,It is small relative to other,images/flower-parade-basic.png,11,NA,NA,NA,NA,1,flowers,susan,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small dandelion.</b>,25,flowers,NA,0,NA,NA,graduated_high_school,small,English,male,NA,NA,You and your friend see the following:,1,1566829042026,NA,NA,1,NA,NA,custom_main_text2,prenominal
353,Please rephrase your friend's comment.,NA,It is big relative to other,images/bird-parade-basic.png,11,NA,NA,NA,NA,1,birds,susan,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b> That's a big eagle.</b>,25,birds,NA,0,NA,NA,graduated_high_school,big,English,male,NA,NA,You and your friend see the following:,2,1566829042026,NA,NA,1,NA,NA,custom_main_text2,prenominal
353,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-goldfish.png,11,NA,NA,NA,NA,1,fish,susan,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small goldfish.</b>,25,fish,NA,0,NA,NA,graduated_high_school,small,English,male,NA,NA,You and your friend see the following:,3,1566829042026,NA,NA,1,NA,NA,custom_main_text2,prenominal
350,NA,pug,NA,NA,11,warmup/great-dane.jpg,pug,This is a,no,2,dogs,Mary,great dane,NA,yes,Please label the pictures below.,30,NA,no,NA,warmup/pug.jpg,dogs,graduated_high_school,NA,english,female,NA,dogs,NA,1,1566828927258,1,This is a,1,These are both,duchhound,warmup1,NA
350,NA,pug,NA,NA,11,warmup/great-dane.jpg,pug,This is a,no,2,dogs,Mary,great dane,NA,yes,Please label the pictures below.,30,NA,no,NA,warmup/pug.jpg,dogs,graduated_high_school,NA,english,female,NA,dogs,NA,1,1566828927258,2,This is a,1,These are both,great dane,warmup1,NA
350,NA,oak,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,no,2,trees,Mary,bonsai,NA,yes,Please label the pictures below.,30,NA,no,NA,warmup/sequoia.jpg,trees,graduated_high_school,NA,english,female,NA,trees,NA,2,1566828927258,1,This is a,1,These are both,bonsai,warmup1,NA
350,NA,redwood,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,no,2,trees,Mary,bonsai,NA,yes,Please label the pictures below.,30,NA,no,NA,warmup/sequoia.jpg,trees,graduated_high_school,NA,english,female,NA,trees,NA,2,1566828927258,2,This is a,1,These are both,bonsai,warmup1,NA
350,NA,hummingbird,NA,NA,11,warmup/eagle.jpg,hummingbird,This is a,no,2,birds,Mary,eagle,NA,yes,Please label the pictures below.,30,NA,no,NA,warmup/colibri.jpg,bird,graduated_high_school,NA,english,female,NA,birds,NA,3,1566828927258,1,This is an,1,These are both,eagle,warmup1,NA
350,NA,hummingbird,NA,NA,11,warmup/eagle.jpg,hummingbird,This is a,no,2,birds,Mary,eagle,NA,yes,Please label the pictures below.,30,NA,no,NA,warmup/colibri.jpg,birds,graduated_high_school,NA,english,female,NA,birds,NA,3,1566828927258,2,This is an,1,These are both,eagle,warmup1,NA
350,Please rephrase your friend's comment.,NA,It is big relative to other,images/tree-parade-redwood.png,11,NA,NA,NA,no,2,trees,Mary,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,30,trees,no,1,NA,NA,graduated_high_school,big,english,female,NA,NA,You and your friend see the following:,1,1566828927258,NA,NA,1,NA,NA,custom_main_text1,prenominal
350,Please rephrase your friend's comment.,NA,It is small relative to other,images/dog-parade-pug.png,11,NA,NA,NA,no,2,dogs2,Mary,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small pug.</b>,30,pugs,no,0,NA,NA,graduated_high_school,small,english,female,NA,NA,You and your friend see the following:,2,1566828927258,NA,NA,1,NA,NA,custom_main_text1,prenominal
350,Please rephrase your friend's comment.,NA,It is small relative to other,images/bird-parade-basic.png,11,NA,NA,NA,no,2,birds,Mary,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b> That's a small hummingbird.</b>,30,birds,no,0,NA,NA,graduated_high_school,small,english,female,NA,NA,You and your friend see the following:,3,1566828927258,NA,NA,1,NA,NA,custom_main_text1,prenominal
350,NA,swordfish,NA,NA,11,warmup/goldfish.png,swordfish,This is a,no,2,fish,Mary,goldfish,NA,yes,Please label the pictures below.,30,NA,no,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,english,female,NA,fish,NA,1,1566828927258,1,This is a,1,These are both,goldfish,warmup2,NA
350,NA,dandilion,NA,NA,11,warmup/sunflower.png,dandelion,This is a,no,2,flowers,Mary,sunflower,NA,yes,Please label the pictures below.,30,NA,no,NA,warmup/dandelion.jpg,flower,graduated_high_school,NA,english,female,NA,flowers,NA,2,1566828927258,1,This is a,1,These are both,sunflower,warmup2,NA
350,NA,dandelion,NA,NA,11,warmup/sunflower.png,dandelion,This is a,no,2,flowers,Mary,sunflower,NA,yes,Please label the pictures below.,30,NA,no,NA,warmup/dandelion.jpg,flowers,graduated_high_school,NA,english,female,NA,flowers,NA,2,1566828927258,2,This is a,1,These are both,sunflower,warmup2,NA
350,NA,chiuhua,NA,NA,11,warmup/doberman.png,chihuahua,This is a,no,2,dogs,Mary,doberman,NA,yes,Please label the pictures below.,30,NA,no,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,english,female,NA,dogs,NA,3,1566828927258,1,This is a,1,These are both,doberman,warmup2,NA
350,NA,chihuahua,NA,NA,11,warmup/doberman.png,chihuahua,This is a,no,2,dogs,Mary,doberman,NA,yes,Please label the pictures below.,30,NA,no,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,english,female,NA,dogs,NA,3,1566828927258,2,This is a,1,These are both,doberman,warmup2,NA
350,Please rephrase your friend's comment.,NA,It is big relative to other,images/dog-parade-basic.png,11,NA,NA,NA,no,2,dogs1,Mary,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big doberman.</b>,30,dogs,no,0,NA,NA,graduated_high_school,big,english,female,NA,NA,You and your friend see the following:,1,1566828927258,NA,NA,1,NA,NA,custom_main_text2,prenominal
350,Please rephrase your friend's comment.,NA,It is big relative to other,images/flower-parade-sunflower.png,11,NA,NA,NA,no,2,flowers,Mary,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,30,flowers,no,1,NA,NA,graduated_high_school,big,english,female,NA,NA,You and your friend see the following:,2,1566828927258,NA,NA,1,NA,NA,custom_main_text2,prenominal
350,Please rephrase your friend's comment.,NA,It is small relative to other,images/fish-parade-basic.png,11,NA,NA,NA,no,2,fish,Mary,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small one.</b>,30,fish,no,1,NA,NA,graduated_high_school,small,english,female,NA,NA,You and your friend see the following:,3,1566828927258,NA,NA,1,NA,NA,custom_main_text2,prenominal
349,NA,Dandelion,NA,NA,11,warmup/sunflower.png,dandelion,This is a,No.,2,flowers,Jessica,sunflower,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/dandelion.jpg,Flowers,graduated_college,NA,English,male,NA,flowers,NA,1,1566828884436,1,This is a,1,These are both,Sunflower,warmup1,NA
349,NA,Oak Tree,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,No.,2,trees,Jessica,bonsai,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/sequoia.jpg,Trees,graduated_college,NA,English,male,NA,trees,NA,2,1566828884436,1,This is a,1,These are both,Bonsai Tree,warmup1,NA
349,NA,Oak,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,No.,2,trees,Jessica,bonsai,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/sequoia.jpg,Trees,graduated_college,NA,English,male,NA,trees,NA,2,1566828884436,2,This is a,1,These are both,Bonsai,warmup1,NA
349,NA,Oak,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,No.,2,trees,Jessica,bonsai,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/sequoia.jpg,Trees,graduated_college,NA,English,male,NA,trees,NA,2,1566828884436,3,This is a,1,These are both,Bonsai,warmup1,NA
349,NA,Oak,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,No.,2,trees,Jessica,bonsai,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/sequoia.jpg,Trees,graduated_college,NA,English,male,NA,trees,NA,2,1566828884436,4,This is a,1,These are both,Bonsai,warmup1,NA
349,NA,Tree,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,No.,2,trees,Jessica,bonsai,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/sequoia.jpg,Trees,graduated_college,NA,English,male,NA,trees,NA,2,1566828884436,5,This is a,1,These are both,Bonsai,warmup1,NA
349,NA,Redwood,NA,NA,11,warmup/bonsai.jpg,redwood|sequoia,This is a,No.,2,trees,Jessica,bonsai,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/sequoia.jpg,Trees,graduated_college,NA,English,male,NA,trees,NA,2,1566828884436,6,This is a,1,These are both,Bonsai,warmup1,NA
349,NA,Hummingbird,NA,NA,11,warmup/eagle.jpg,hummingbird,This is a,No.,2,birds,Jessica,eagle,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/colibri.jpg,Birds,graduated_college,NA,English,male,NA,birds,NA,3,1566828884436,1,This is an,1,These are both,Eagle,warmup1,NA
349,Please rephrase your friend's comment.,NA,It is small relative to other,images/tree-parade-basic.png,11,NA,NA,NA,No.,2,trees,Jessica,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small bonsai.</b>,31,trees,NA,0,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,1,1566828884436,NA,NA,1,NA,NA,custom_main_text1,prenominal
349,Please rephrase your friend's comment.,NA,It is small relative to other,images/flower-parade-basic.png,11,NA,NA,NA,No.,2,flowers,Jessica,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small one.</b>,31,flowers,NA,1,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,2,1566828884436,NA,NA,1,NA,NA,custom_main_text1,prenominal
349,Please rephrase your friend's comment.,NA,It is big relative to other,images/bird-parade-eagle.png,11,NA,NA,NA,No.,2,birds,Jessica,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b> That's a big eagle.</b>,31,eagles,NA,0,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,3,1566828884436,NA,NA,1,NA,NA,custom_main_text1,prenominal
349,NA,Tuna,NA,NA,11,warmup/goldfish.png,swordfish,This is a,No.,2,fish,Jessica,goldfish,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/swordfish.jpg,Fish,graduated_college,NA,English,male,NA,fish,NA,1,1566828884436,1,This is a,1,These are both,Goldfish,warmup2,NA
349,NA,Swordfish,NA,NA,11,warmup/goldfish.png,swordfish,This is a,No.,2,fish,Jessica,goldfish,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/swordfish.jpg,Fish,graduated_college,NA,English,male,NA,fish,NA,1,1566828884436,2,This is a,1,These are both,Goldfish,warmup2,NA
349,NA,Puppy,NA,NA,11,warmup/doberman.png,chihuahua,This is a,No.,2,dogs,Jessica,doberman,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/chihuahua.jpg,Dogs,graduated_college,NA,English,male,NA,dogs,NA,2,1566828884436,1,This is a,1,These are both,Doberman,warmup2,NA
349,NA,Chihuahua,NA,NA,11,warmup/doberman.png,chihuahua,This is a,No.,2,dogs,Jessica,doberman,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/chihuahua.jpg,Dogs,graduated_college,NA,English,male,NA,dogs,NA,2,1566828884436,2,This is a,1,These are both,Doberman,warmup2,NA
349,NA,Pug,NA,NA,11,warmup/great-dane.jpg,pug,This is a,No.,2,dogs,Jessica,great dane,NA,yes,Please label the pictures below.,31,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,English,male,NA,dogs,NA,3,1566828884436,1,This is a,1,These are both,Great Dane,warmup2,NA
349,Please rephrase your friend's comment.,NA,It is big relative to other,images/dog-parade-basic2.png,11,NA,NA,NA,No.,2,dogs2,Jessica,NA,0,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big great dane.</b>,31,great danes,NA,0,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,1,1566828884436,NA,NA,1,NA,NA,custom_main_text2,prenominal
349,Please rephrase your friend's comment.,NA,It is big relative to other,images/fish-parade-swordfish.png,11,NA,NA,NA,No.,2,fish,Jessica,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a big one.</b>,31,swordfish,NA,1,NA,NA,graduated_college,big,English,male,NA,NA,You and your friend see the following:,2,1566828884436,NA,NA,1,NA,NA,custom_main_text2,prenominal
349,Please rephrase your friend's comment.,NA,It is small relative to other,images/dog-parade-chihuahua.png,11,NA,NA,NA,No.,2,dogs1,Jessica,NA,1,yes,Your friend points to another member of the group which you cannot see and says: <br/><b>That's a small one.</b>,31,small dogs,NA,1,NA,NA,graduated_college,small,English,male,NA,NA,You and your friend see the following:,3,1566828884436,NA,NA,1,NA,NA,custom_main_text2,prenominal
